set_code,set_name,company,cat_ref,imAge_A,image_ext,has_back_image,jurisdiction,jurisdiction_type,year,serial_number,width_inches,height_inches,value_mt,value_ex,value_vg,value_g,value_fr,value_po,variety_key,variety_notes,state_embossed,legend_embossed,notes,sort_order
g63,1963 Reflective Stickers,"General Mills, Inc.",,NJ,png,0,New Jersey,us_state,1963,BAC 818,3.9375,2,5,4,3,1,,,base,,0,0,,310
g63,1963 Reflective Stickers,"General Mills, Inc.",,NM,png,0,New Mexico,us_state,1963,2 97879,3.9375,2,5,4,3,1,,,base,,0,0,,320
g63,1963 Reflective Stickers,"General Mills, Inc.",,NY,png,0,New York,us_state,1963,ZA 1957,3.9375,2,5,4,3,1,,,base,,0,0,,330
g63,1963 Reflective Stickers,"General Mills, Inc.",,NC,png,0,North Carolina,us_state,1963,JB 246,3.9375,2,5,4,3,1,,,base,,0,0,,340
g63,1963 Reflective Stickers,"General Mills, Inc.",,ND,png,0,North Dakota,us_state,1963,398 158,3.9375,2,5,4,3,1,,,base,,0,0,,350
g63,1963 Reflective Stickers,"General Mills, Inc.",,OH,png,0,Ohio,us_state,1963,A 3981,3.9375,2,5,4,3,1,,,base,,0,0,,360
g63,1963 Reflective Stickers,"General Mills, Inc.",,OK,png,0,Oklahoma,us_state,1963,AA 2468,3.9375,2,5,4,3,1,,,base,,0,0,,370
g63,1963 Reflective Stickers,"General Mills, Inc.",,OR,png,0,Oregon,us_state,1963,1A 4728,3.9375,2,5,4,3,1,,,base,,0,0,,380
g63,1963 Reflective Stickers,"General Mills, Inc.",,PA,png,0,Pennsylvania,us_state,1963,PA0 000,3.9375,2,5,4,3,1,,,base,,0,0,,390
g63,1963 Reflective Stickers,"General Mills, Inc.",,RI,png,0,Rhode Island,us_state,1963,K 438,3.9375,2,5,4,3,1,,,base,,0,0,,400
g63,1963 Reflective Stickers,"General Mills, Inc.",,SC,png,0,South Carolina,us_state,1963,A 15 427,3.9375,2,5,4,3,1,,,base,,0,0,,410
g63,1963 Reflective Stickers,"General Mills, Inc.",,SD,png,0,South Dakota,us_state,1963,0 12345,3.9375,2,5,4,3,1,,,base,,0,0,,420
g63,1963 Reflective Stickers,"General Mills, Inc.",,TN,png,0,Tennessee,us_state,1963,2A T987,3.9375,2,5,4,3,1,,,base,,0,0,,430
g63,1963 Reflective Stickers,"General Mills, Inc.",,TX,png,0,Texas,us_state,1963,XX 7834,3.9375,2,5,4,3,1,,,base,,0,0,,440
g63,1963 Reflective Stickers,"General Mills, Inc.",,UT,png,0,Utah,us_state,1963,AA 3459,3.9375,2,5,4,3,1,,,base,,0,0,,450
g63,1963 Reflective Stickers,"General Mills, Inc.",,VT,png,0,Vermont,us_state,1963,16684,3.9375,2,5,4,3,1,,,base,,0,0,,460
g63,1963 Reflective Stickers,"General Mills, Inc.",,VA,png,0,Virginia,us_state,1963,987 654,3.9375,2,5,4,3,1,,,base,,0,0,,470
g63,1963 Reflective Stickers,"General Mills, Inc.",,WA,png,0,Washington,us_state,1963,XYZ 123,3.9375,2,5,4,3,1,,,base,,0,0,,480
g63,1963 Reflective Stickers,"General Mills, Inc.",,WV,png,0,West Virginia,us_state,1963,196 162,3.9375,2,5,4,3,1,,,base,,0,0,,490
g63,1963 Reflective Stickers,"General Mills, Inc.",,WI,png,0,Wisconsin,us_state,1963,A 00 000,3.9375,2,5,4,3,1,,,base,,0,0,,500
g63,1963 Reflective Stickers,"General Mills, Inc.",,WY,png,0,Wyoming,us_state,1963,23 8695,3.9375,2,5,4,3,1,,,base,,0,0,,510
g63,1963 Reflective Stickers,"General Mills, Inc.",,AB,png,0,Alberta,canada,1963,AA 9585,3.9375,2,5,4,3,1,,,base,,0,0,,520
g63,1963 Reflective Stickers,"General Mills, Inc.",,BC,png,0,British Columbia,canada,1963,543 210,3.9375,2,5,4,3,1,,,base,,0,0,,530
g63,1963 Reflective Stickers,"General Mills, Inc.",,MB,png,0,Manitoba,canada,1963,1A443,3.9375,2,5,4,3,1,,,base,,0,0,,540
g63,1963 Reflective Stickers,"General Mills, Inc.",,NB,png,0,New Brunswick,canada,1963,15 499,3.9375,2,5,4,3,1,,,base,,0,0,,550
g63,1963 Reflective Stickers,"General Mills, Inc.",,NF,png,0,Newfoundland,canada,1963,0 000,3.9375,2,5,4,3,1,,,base,,0,0,,560
g63,1963 Reflective Stickers,"General Mills, Inc.",,NS,png,0,Nova Scotia,canada,1963,0 00 00,3.9375,2,5,4,3,1,,,base,,0,0,,570
g63,1963 Reflective Stickers,"General Mills, Inc.",,ON,png,0,Ontario,canada,1963,012 345,3.9375,2,5,4,3,1,,,base,,0,0,,580
g63,1963 Reflective Stickers,"General Mills, Inc.",,PE,png,0,Prince Edward Is.,canada,1963,19 620,3.9375,2,5,4,3,1,,,base,,0,0,,590
g63,1963 Reflective Stickers,"General Mills, Inc.",,QB,png,0,Quebec,canada,1963,000 000,3.9375,2,5,4,3,1,,,base,,0,0,,600
g63,1963 Reflective Stickers,"General Mills, Inc.",,SK,png,0,Saskatchewan,canada,1963,345 678,3.9375,2,5,4,3,1,,,base,,0,0,,610
c66,1966 Canada License Plates,"General Mills, Inc.",,AB,png,1,Alberta,canada,1966,SA-20-37,3.75,2,18,12,9,6,4,2,base,,0,0,Issued in Canada only.,10
c66,1966 Canada License Plates,"General Mills, Inc.",,BC,png,1,British Columbia,canada,1966,607-852,3.75,2,18,12,9,6,4,2,base,,0,0,Issued in Canada only.,20
c66,1966 Canada License Plates,"General Mills, Inc.",,MB,png,1,Manitoba,canada,1966,3A924,3.75,2,18,12,9,6,4,2,base,,0,0,Issued in Canada only.,30
c66,1966 Canada License Plates,"General Mills, Inc.",,NB,png,1,New Brunswick,canada,1966,934-207,3.75,2,18,12,9,6,4,2,base,,0,0,Issued in Canada only.,40
c66,1966 Canada License Plates,"General Mills, Inc.",,NF,png,1,Newfoundland,canada,1966,2-897,3.75,2,18,12,9,6,4,2,base,,0,0,Issued in Canada only.,50
c66,1966 Canada License Plates,"General Mills, Inc.",,NS,png,1,Nova Scotia,canada,1966,28-79-66,3.75,2,18,12,9,6,4,2,base,,0,0,Issued in Canada only.,60
c66,1966 Canada License Plates,"General Mills, Inc.",,ON,png,1,Ontario,canada,1966,780-635,3.75,2,18,12,9,6,4,2,base,,0,0,Issued in Canada only.,70
c66,1966 Canada License Plates,"General Mills, Inc.",,PE,png,1,Prince Edward Is.,canada,1966,16-076,3.75,2,18,12,9,6,4,2,base,,0,0,Issued in Canada only.,80
c66,1966 Canada License Plates,"General Mills, Inc.",,QB,png,1,Quebec,canada,1966,12-6032,3.75,2,18,12,9,6,4,2,base,,0,0,Issued in Canada only.,90
c66,1966 Canada License Plates,"General Mills, Inc.",,SK,png,1,Saskatchewan,canada,1966,7-862,3.75,2,18,12,9,6,4,2,base,,0,0,Issued in Canada only.,100
c73,1973 Royal Bank of Canada License Plates,Royal Bank of Canada,,AB,png,1,Alberta,canada,1973,RBC-000,,,18,12,9,6,4,2,base,,0,0,Bank Give Away Cards,10
c73,1973 Royal Bank of Canada License Plates,Royal Bank of Canada,,BC,png,1,British Columbia,canada,1973,RBC-000,,,18,12,9,6,4,2,base,,0,0,Bank Give Away Cards,20
c73,1973 Royal Bank of Canada License Plates,Royal Bank of Canada,,MB,png,1,Manitoba,canada,1973,RBC-000,,,18,12,9,6,4,2,base,,0,0,Bank Give Away Cards,30
c73,1973 Royal Bank of Canada License Plates,Royal Bank of Canada,,NB,png,1,New Brunswick,canada,1973,RBC-000,,,18,12,9,6,4,2,base,,0,0,Bank Give Away Cards,40
c73,1973 Royal Bank of Canada License Plates,Royal Bank of Canada,,NF,png,1,Newfoundland,canada,1973,RBC-000,,,18,12,9,6,4,2,base,,0,0,Bank Give Away Cards,50
c73,1973 Royal Bank of Canada License Plates,Royal Bank of Canada,,NT,png,1,Northwest Territories,canada,1973,RBC,,,18,12,9,6,4,2,base,,0,0,Bank Give Away Cards,60
c73,1973 Royal Bank of Canada License Plates,Royal Bank of Canada,,NS,png,1,Nova Scotia,canada,1973,RBC-000,,,18,12,9,6,4,2,base,,0,0,Bank Give Away Cards,70
c73,1973 Royal Bank of Canada License Plates,Royal Bank of Canada,,ON,png,1,Ontario,canada,1973,RBC-000,,,18,12,9,6,4,2,base,,0,0,Bank Give Away Cards,80
c73,1973 Royal Bank of Canada License Plates,Royal Bank of Canada,,PE,png,1,Prince Edward Is.,canada,1973,RBC-000,,,18,12,9,6,4,2,base,,0,0,Bank Give Away Cards,90
c73,1973 Royal Bank of Canada License Plates,Royal Bank of Canada,,QB,png,1,Quebec,canada,1973,RBC-000,,,18,12,9,6,4,2,base,,0,0,Bank Give Away Cards,100
c73,1973 Royal Bank of Canada License Plates,Royal Bank of Canada,,SK,png,1,Saskatchewan,canada,1973,RBC-000,,,18,12,9,6,4,2,base,,0,0,Bank Give Away Cards,110
c73,1973 Royal Bank of Canada License Plates,Royal Bank of Canada,,YU,png,1,Yukon Territory,canada,1973,RBC,,,18,12,9,6,4,2,base,,0,0,Bank Give Away Cards,120
p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,AL,png,1,Alabama,us_state,1968,56 5081,4.875,2,10,7.5,5,3,1,,base,,y,y,,10
p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,AK,png,1,Alaska,us_state,1968,9696,4.875,2,10,7.5,5,3,1,,base,,y,y,,20
p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,AZ,png,1,Arizona,us_state,1968,RLC 630,4.875,2,10,7.5,5,3,1,,base,,y,y,Ebossed 66 date also present,30
p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,AR,png,1,Arkansas,us_state,1968,235 380,4.875,2,10,7.5,5,3,1,,base,,y,y,Ebossed 67 date also present,40
p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,CA,png,1,California,us_state,1968,SLM 123,4.875,2,10,7.5,5,3,1,,base,,y,0,Stickered 1968 and 1969 seperately,50
p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,CO,png,1,Colorado,us_state,1968,32 686,4.875,2,10,7.5,5,3,1,,base,,y,0,,60
p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,CT,png,1,Connecticut,us_state,1968,173044,4.875,2,10,7.5,5,3,1,,base,,y,0,,70
p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,DE,png,1,Delaware,us_state,1968,14543,4.875,2,10,7.5,5,3,1,,base,,n,0,,80
p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,FL,png,1,Florida,us_state,1968,32 84 20,4.875,2,10,7.5,5,3,1,,base,,y,y,,90
p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,GA,png,1,Georgia,us_state,1968,31 2950,4.875,2,10,7.5,5,3,1,,base,,y,y,,100
p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,HI,png,1,Hawaii,us_state,1968,1K 5910,4.875,2,10,7.5,5,3,1,,base,,y,y,Not dated,110
p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,ID,png,1,Idaho,us_state,1968,1A32 457,4.875,2,10,7.5,5,3,1,,base,,y,y,,120
p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,IL,png,1,Illinois,us_state,1968,PP 8080,4.875,2,10,7.5,5,3,1,,base,,y,y,18's also embossed in upper corners(1818),130
p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,IN,png,1,Indiana,us_state,1968,99A309,4.875,2,10,7.5,5,3,1,,base,,y,0,,140
p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,IA,png,1,Iowa,us_state,1968,12 30603,4.875,2,10,7.5,5,3,1,,base,,y,0,,150
p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,KS,png,1,Kansas,us_state,1968,SN 8000,4.875,2,10,7.5,5,3,1,,base,,y,y,,160
p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,KY,png,1,Kentucky,us_state,1968,306 903,4.875,2,10,7.5,5,3,1,,base,,y,0,,170
p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,LA,png,1,Louisiana,us_state,1968,159G382,4.875,2,10,7.5,5,3,1,,base,,y,y,68 & 69 embossed,180
p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,ME,png,1,Maine,us_state,1968,450 969,4.875,2,10,7.5,5,3,1,,base,,y,y,,190
p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,MD,png,1,Maryland,us_state,1968,AA 2506,4.875,2,10,7.5,5,3,1,,base,,y,y,Date is an embossed expiration EXP-3--31-69,200
p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,MA,png,1,Massachusetts,us_state,1968,330 900,4.875,2,10,7.5,5,3,1,,base,,y,0,Not dated,210
p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,MI,png,1,Michigan,us_state,1968,123 774,4.875,2,10,7.5,5,3,1,,base,,y,y,,220
p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,MN,png,1,Minnesota,us_state,1968,AAA 508,4.875,2,10,7.5,5,3,1,,base,,y,y,,230
p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,MS,png,1,Mississippi,us_state,1968,17A 101,4.875,2,10,7.5,5,3,1,,base,,y,0,,240
p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,MO,png,1,Missouri,us_state,1968,AAO 609,4.875,2,10,7.5,5,3,1,,base,,y,0,,250
p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,MT,png,1,Montana,us_state,1968,2776179,4.875,2,10,7.5,5,3,1,,base,,y,y,,260
p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,NE,png,1,Nebraska,us_state,1968,7 A3200,4.875,2,10,7.5,5,3,1,,base,,y,y,Embossed 66 date also present,270
p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,NV,png,1,Nevada,us_state,1968,S22603,4.875,2,10,7.5,5,3,1,,base,,y,0,,280
p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,NH,png,1,New Hampshire,us_state,1968,AC 296,4.875,2,10,7.5,5,3,1,,base,,y,y,,290
p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,NJ,png,1,New Jersey,us_state,1968,AAP 600,4.875,2,10,7.5,5,3,1,,base,,y,y,Not dated,300
p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,NM,png,1,New Mexico,us_state,1968,3 3304,4.875,2,10,7.5,5,3,1,,base,,y,y,Embossed 65 date also present,310
p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,NY,png,1,New York,us_state,1968,RY 4472,4.875,2,10,7.5,5,3,1,,base,,y,0,,320
p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,NC,png,1,North Carolina,us_state,1968,JK 686,4.875,2,10,7.5,5,3,1,,base,,y,0,,330
p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,ND,png,1,North Dakota,us_state,1968,2 842,4.875,2,10,7.5,5,3,1,,base,,y,y,Embossed 66 date also present,340
p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,OH,png,1,Ohio,us_state,1968,60067,4.875,2,10,7.5,5,3,1,,base,,y,0,,350
p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,OK,png,1,Oklahoma,us_state,1968,ZA 2609,4.875,2,10,7.5,5,3,1,,base,,y,y,,360
p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,OR,png,1,Oregon,us_state,1968,GRM842,4.875,2,10,7.5,5,3,1,,base,,y,0,,370
p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,PA,png,1,Pennsylvania,us_state,1968,PA 302,4.875,2,10,7.5,5,3,1,,base,,y,0,,380
p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,RI,png,1,Rhode Island,us_state,1968,SP 203,4.875,2,10,7.5,5,3,1,,base,,y,y,,390
p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,SC,png,1,South Carolina,us_state,1968,DB 1460,4.875,2,10,7.5,5,3,1,,base,,y,y,"Embossed ""AUTO"" legend",400
p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,SD,png,1,South Dakota,us_state,1968,2-0237,4.875,2,10,7.5,5,3,1,,base,,y,0,,410
p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,TN,png,1,Tennessee,us_state,1968,SS 4721,4.875,2,10,7.5,5,3,1,,base,,y,0,,420
p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,TX,png,1,Texas,us_state,1968,XXX 626,4.875,2,10,7.5,5,3,1,,base,,y,y,,430
p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,UT,png,1,Utah,us_state,1968,SM 9050,4.875,2,10,7.5,5,3,1,,base,,y,0,,440
p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,VT,png,1,Vermont,us_state,1968,67,4.875,2,10,7.5,5,3,1,,base,,y,0,Embossed 67 date also present,450
p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,VA,png,1,Virginia,us_state,1968,987-654,4.875,2,10,7.5,5,3,1,,base,,y,0,,460
p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,WA,png,1,Washington,us_state,1968,MLI 472,4.875,2,10,7.5,5,3,1,,base,,y,0,,470
p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,WV,png,1,West Virginia,us_state,1968,26-430,4.875,2,10,7.5,5,3,1,,base,,y,y,,480
p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,WI,png,1,Wisconsin,us_state,1968,A30-200,4.875,2,10,7.5,5,3,1,,base,,y,y,,490
p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,WY,png,1,Wyoming,us_state,1968,2 560,4.875,2,10,7.5,5,3,1,,base,,y,0,,500
q68,1968 Life Cereal Plates,The Quaker Oats Company,,DC,png,1,Dist. Of Columbia,us_state,1968,K37-681,4,2.1875,12,8,5,3,1,,base,,0,0,1968 DC plate,10
q68,1968 Life Cereal Plates,The Quaker Oats Company,,TX,png,1,Texas,us_state,1968,BBD-175,4,2.1875,12,8,5,3,1,,base,,0,0,1968 Texas,20
q68,1968 Life Cereal Plates,The Quaker Oats Company,,AT,png,1,Nasa Astronaut,us_state,1968,ASTRONAUT,4,2.1875,12,8,5,3,1,,base,,0,0,NASA Plate,30
q68,1968 Life Cereal Plates,The Quaker Oats Company,,DE,png,1,Delaware,us_state,1968,32-882,4,2.1875,12,8,5,3,1,,base,,0,0,1926 Delaware,40
q68,1968 Life Cereal Plates,The Quaker Oats Company,,NY,png,1,New York,us_state,1968,0A-8075,4,2.1875,12,8,5,3,1,,base,,0,0,New York,50
q68,1968 Life Cereal Plates,The Quaker Oats Company,,NA,png,1,Us Navy,us_state,1968,NAVY,4,2.1875,12,8,5,3,1,,base,,0,0,U. S. Navy,60
q68,1968 Life Cereal Plates,The Quaker Oats Company,,MA,png,1,Massachusetts,us_state,1968,246830,4,2.1875,12,8,5,3,1,,base,,0,0,1924 Massachusetts,70
q68,1968 Life Cereal Plates,The Quaker Oats Company,,IL,png,1,Illinois,us_state,1968,PP 6207,4,2.1875,12,8,5,3,1,,base,,0,0,1968 Illinois,80
q68,1968 Life Cereal Plates,The Quaker Oats Company,,AF,png,1,Us Air Force,us_state,1968,AIR FORCE,4,2.1875,12,8,5,3,1,,base,,0,0,U. S. Air Force,90
q68,1968 Life Cereal Plates,The Quaker Oats Company,,IL,png,1,Illinois,us_state,1968,21626,4,2.1875,12,8,5,3,1,,base,,0,0,1912 Illinois,100
p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,AL,png,1,Alabama,us_state,1970,56 5081,4.875,2,10,7.5,5,3,1,,base,,y,y,,10
p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,AK,png,1,Alaska,us_state,1970,9696,4.875,2,10,7.5,5,3,1,,base,,y,y,,20
p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,AZ,png,1,Arizona,us_state,1970,SAM 630,4.875,2,10,7.5,5,3,1,,base,,y,y,,30
p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,AR,png,1,Arkansas,us_state,1970,235 380,4.875,2,10,7.5,5,3,1,,base,embossed state name,y,0,,40
p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,AR,png,1,Arkansas,us_state,1970,235 380,4.875,2,10,7.5,5,3,1,,a,state name flat,n,0,,50
p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,CA,png,1,California,us_state,1970,675 SHS,4.875,2,10,7.5,5,3,1,,base,,y,0,,60
p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,CO,png,1,Colorado,us_state,1970,32 686,4.875,2,10,7.5,5,3,1,,base,,y,0,,70
p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,CT,png,1,Connecticut,us_state,1970,173044,4.875,2,10,7.5,5,3,1,,base,,y,0,,80
p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,DE,png,1,Delaware,us_state,1970,14543,4.875,2,10,7.5,5,3,1,,base,,y,y,,90
p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,FL,png,1,Florida,us_state,1970,32 84 20,4.875,2,10,7.5,5,3,1,,base,,y,y,,100
p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,GA,png,1,Georgia,us_state,1970,82 J 300,4.875,2,10,7.5,5,3,1,,base,,y,y,,110
p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,HI,png,1,Hawaii,us_state,1970,F 1243,4.875,2,10,7.5,5,3,1,,base,,y,y,,120
p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,ID,png,1,Idaho,us_state,1970,1A32 457,4.875,2,10,7.5,5,3,1,,base,,y,y,,130
p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,IL,png,1,Illinois,us_state,1970,FM 136,4.875,2,10,7.5,5,3,1,,base,,y,y,,140
p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,IN,png,1,Indiana,us_state,1970,99A309,4.875,2,10,7.5,5,3,1,,base,,y,0,,150
p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,IA,png,1,Iowa,us_state,1970,12 3242,4.875,2,10,7.5,5,3,1,,base,,y,0,,160
p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,KS,png,1,Kansas,us_state,1970,SN 8000,4.875,2,10,7.5,5,3,1,,base,,y,y,,170
p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,KY,png,1,Kentucky,us_state,1970,306 903,4.875,2,10,7.5,5,3,1,,base,,y,0,,180
p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,LA,png,1,Louisiana,us_state,1970,159G382,4.875,2,10,7.5,5,3,1,,base,,y,y,,190
p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,ME,png,1,Maine,us_state,1970,450 969,4.875,2,10,7.5,5,3,1,,base,,y,y,,200
p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,MD,png,1,Maryland,us_state,1970,AA 2506,4.875,2,10,7.5,5,3,1,,base,,y,0,,210
p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,MA,png,1,Massachusetts,us_state,1970,330 900,4.875,2,10,7.5,5,3,1,,base,,y,0,,220
p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,MI,png,1,Michigan,us_state,1970,SRC 774,4.875,2,10,7.5,5,3,1,,base,,y,y,,230
p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,MN,png,1,Minnesota,us_state,1970,AML 243,4.875,2,10,7.5,5,3,1,,base,,n,0,,240
p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,MS,png,1,Mississippi,us_state,1970,17A 101,4.875,2,10,7.5,5,3,1,,base,,y,0,,250
p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,MO,png,1,Missouri,us_state,1970,AIA 609,4.875,2,10,7.5,5,3,1,,base,,y,0,,260
p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,MT,png,1,Montana,us_state,1970,12-9500,4.875,2,10,7.5,5,3,1,,base,,y,y,,270
p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,NE,png,1,Nebraska,us_state,1970,94 A123,4.875,2,10,7.5,5,3,1,,base,,y,y,,280
p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,NV,png,1,Nevada,us_state,1970,S22603,4.875,2,10,7.5,5,3,1,,base,,y,0,,290
p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,NH,png,1,New Hampshire,us_state,1970,AC 296,4.875,2,10,7.5,5,3,1,,base,,y,y,,300
p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,NJ,png,1,New Jersey,us_state,1970,AAP 600,4.875,2,10,7.5,5,3,1,,base,,y,y,,310
p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,NM,png,1,New Mexico,us_state,1970,3 3304,4.875,2,10,7.5,5,3,1,,base,,y,y,,320
p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,NY,png,1,New York,us_state,1970,8A 8090,4.875,2,10,7.5,5,3,1,,base,,y,0,,330
p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,NC,png,1,North Carolina,us_state,1970,LL 686,4.875,2,10,7.5,5,3,1,,base,,y,0,,340
p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,ND,png,1,North Dakota,us_state,1970,2 842,4.875,2,10,7.5,5,3,1,,base,,y,y,,350
p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,OH,png,1,Ohio,us_state,1970,60069,4.875,2,10,7.5,5,3,1,,base,single border embossing,y,0,,360
p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,OH,png,1,Ohio,us_state,1970,60069,4.875,2,10,7.5,5,3,1,,a,double border embossing,y,0,,370
