id,set_code,set_name,company,cat_ref,imAge_A,image_ext,has_back_image,jurisdiction,jurisdiction_type,year,serial_number,width_inches,height_inches,value_mt,value_ex,value_vg,value_g,value_fr,value_po,variety_key,variety_notes,state_embossed,legend_embossed,notes,sort_order
1854,m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,WV,png,1,West Virginia,us_state,1968,,2.75,1,2,1.5,1,0.75,,,i,Rev. # 10 - Jacques Chocolate,n,0,Plate #08,9400
1855,m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,WV,png,1,West Virginia,us_state,1968,,2.75,1,2,1.5,1,0.75,,,j,Rev. # 11 - Marcassou-Ardenne Salami,n,0,Plate #08,9500
1856,m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,WV,png,1,West Virginia,us_state,1968,,2.75,1,2,1.5,1,0.75,,,k,Rev. # 12 - no advertising,n,0,Plate #08,9600
1857,m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,WY,png,1,Wyoming,us_state,1968,,2.75,1,2,1.5,1,0.75,,,base,Rev. # 1 - Maple Leaf (verkijgbaar bij),n,0,Plate #14,15700
1858,m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,WY,png,1,Wyoming,us_state,1968,,2.75,1,2,1.5,1,0.75,,,a,Rev. # 2 - Maple Leaf + Pepsi,n,0,Plate #14,15800
1859,m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,WY,png,1,Wyoming,us_state,1968,,2.75,1,2,1.5,1,0.75,,,b,Rev. # 3 - Maple Leaf + Pepsi + Heinz,n,0,Plate #14,15900
1860,m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,WY,png,1,Wyoming,us_state,1968,,2.75,1,2,1.5,1,0.75,,,c,Rev. # 4 - Maple Leaf ONLY,n,0,Plate #14,16000
1861,m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,WY,png,1,Wyoming,us_state,1968,,2.75,1,2,1.5,1,0.75,,,d,Rev. # 5 - Rombouts Silver Back,n,0,Plate #14,16100
1862,m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,WY,png,1,Wyoming,us_state,1968,,2.75,1,2,1.5,1,0.75,,,e,Rev. # 6 - Rombouts White Back,n,0,Plate #14,16200
1863,m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,WY,png,1,Wyoming,us_state,1968,,2.75,1,2,1.5,1,0.75,,,f,Rev. # 7 - White Back - La vache qui rit (Laughing Cow),n,0,Plate #14,16300
1864,m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,WY,png,1,Wyoming,us_state,1968,,2.75,1,2,1.5,1,0.75,,,g,Rev. # 8 - Silver Back - La vache qui rit (Laughing Cow),n,0,Plate #14,16400
1865,m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,WY,png,1,Wyoming,us_state,1968,,2.75,1,2,1.5,1,0.75,,,h,Rev. # 9 - Star Blanc (Italian),n,0,Plate #14,16500
1866,m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,WY,png,1,Wyoming,us_state,1968,,2.75,1,2,1.5,1,0.75,,,i,Rev. # 10 - Jacques Chocolate,n,0,Plate #14,16600
1867,m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,WY,png,1,Wyoming,us_state,1968,,2.75,1,2,1.5,1,0.75,,,j,Rev. # 11 - Marcassou-Ardenne Salami,n,0,Plate #14,16700
1868,m68,1968 Maple Leaf License Plates,Amsterdamse kauwgomfabriek Maple Leaf,,WY,png,1,Wyoming,us_state,1968,,2.75,1,2,1.5,1,0.75,,,k,Rev. # 12 - no advertising,n,0,Plate #14,16800
1869,p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,AL,png,1,Alabama,us_state,1968,56 5081,4.875,2,10,7.5,5,3,1,,base,,y,y,,10
1870,p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,AK,png,1,Alaska,us_state,1968,9696,4.875,2,10,7.5,5,3,1,,base,,y,y,,20
1871,p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,AZ,png,1,Arizona,us_state,1968,RLC 630,4.875,2,10,7.5,5,3,1,,base,,y,y,Ebossed 66 date also present,30
1872,p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,AR,png,1,Arkansas,us_state,1968,235 380,4.875,2,10,7.5,5,3,1,,base,,y,y,Ebossed 67 date also present,40
1873,p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,CA,png,1,California,us_state,1968,SLM 123,4.875,2,10,7.5,5,3,1,,base,,y,0,Stickered 1968 and 1969 seperately,50
1874,p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,CO,png,1,Colorado,us_state,1968,32 686,4.875,2,10,7.5,5,3,1,,base,,y,0,,60
1875,p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,CT,png,1,Connecticut,us_state,1968,173044,4.875,2,10,7.5,5,3,1,,base,,y,0,,70
1876,p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,DE,png,1,Delaware,us_state,1968,14543,4.875,2,10,7.5,5,3,1,,base,,n,0,,80
1877,p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,FL,png,1,Florida,us_state,1968,32 84 20,4.875,2,10,7.5,5,3,1,,base,,y,y,,90
1878,p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,GA,png,1,Georgia,us_state,1968,31 2950,4.875,2,10,7.5,5,3,1,,base,,y,y,,100
1879,p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,HI,png,1,Hawaii,us_state,1968,1K 5910,4.875,2,10,7.5,5,3,1,,base,,y,y,Not dated,110
1880,p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,ID,png,1,Idaho,us_state,1968,1A32 457,4.875,2,10,7.5,5,3,1,,base,,y,y,,120
1881,p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,IL,png,1,Illinois,us_state,1968,PP 8080,4.875,2,10,7.5,5,3,1,,base,,y,y,18's also embossed in upper corners(1818),130
1882,p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,IN,png,1,Indiana,us_state,1968,99A309,4.875,2,10,7.5,5,3,1,,base,,y,0,,140
1883,p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,IA,png,1,Iowa,us_state,1968,12 30603,4.875,2,10,7.5,5,3,1,,base,,y,0,,150
1884,p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,KS,png,1,Kansas,us_state,1968,SN 8000,4.875,2,10,7.5,5,3,1,,base,,y,y,,160
1885,p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,KY,png,1,Kentucky,us_state,1968,306 903,4.875,2,10,7.5,5,3,1,,base,,y,0,,170
1886,p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,LA,png,1,Louisiana,us_state,1968,159G382,4.875,2,10,7.5,5,3,1,,base,,y,y,68 & 69 embossed,180
1887,p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,ME,png,1,Maine,us_state,1968,450 969,4.875,2,10,7.5,5,3,1,,base,,y,y,,190
1888,p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,MD,png,1,Maryland,us_state,1968,AA 2506,4.875,2,10,7.5,5,3,1,,base,,y,y,Date is an embossed expiration EXP-3--31-69,200
1889,p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,MA,png,1,Massachusetts,us_state,1968,330 900,4.875,2,10,7.5,5,3,1,,base,,y,0,Not dated,210
1890,p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,MI,png,1,Michigan,us_state,1968,123 774,4.875,2,10,7.5,5,3,1,,base,,y,y,,220
1891,p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,MN,png,1,Minnesota,us_state,1968,AAA 508,4.875,2,10,7.5,5,3,1,,base,,y,y,,230
1892,p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,MS,png,1,Mississippi,us_state,1968,17A 101,4.875,2,10,7.5,5,3,1,,base,,y,0,,240
1893,p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,MO,png,1,Missouri,us_state,1968,AAO 609,4.875,2,10,7.5,5,3,1,,base,,y,0,,250
1894,p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,MT,png,1,Montana,us_state,1968,2776179,4.875,2,10,7.5,5,3,1,,base,,y,y,,260
1895,p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,NE,png,1,Nebraska,us_state,1968,7 A3200,4.875,2,10,7.5,5,3,1,,base,,y,y,Embossed 66 date also present,270
1896,p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,NV,png,1,Nevada,us_state,1968,S22603,4.875,2,10,7.5,5,3,1,,base,,y,0,,280
1897,p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,NH,png,1,New Hampshire,us_state,1968,AC 296,4.875,2,10,7.5,5,3,1,,base,,y,y,,290
1898,p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,NJ,png,1,New Jersey,us_state,1968,AAP 600,4.875,2,10,7.5,5,3,1,,base,,y,y,Not dated,300
1899,p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,NM,png,1,New Mexico,us_state,1968,3 3304,4.875,2,10,7.5,5,3,1,,base,,y,y,Embossed 65 date also present,310
1900,p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,NY,png,1,New York,us_state,1968,RY 4472,4.875,2,10,7.5,5,3,1,,base,,y,0,,320
1901,p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,NC,png,1,North Carolina,us_state,1968,JK 686,4.875,2,10,7.5,5,3,1,,base,,y,0,,330
1902,p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,ND,png,1,North Dakota,us_state,1968,2 842,4.875,2,10,7.5,5,3,1,,base,,y,y,Embossed 66 date also present,340
1903,p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,OH,png,1,Ohio,us_state,1968,60067,4.875,2,10,7.5,5,3,1,,base,,y,0,,350
1904,p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,OK,png,1,Oklahoma,us_state,1968,ZA 2609,4.875,2,10,7.5,5,3,1,,base,,y,y,,360
1905,p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,OR,png,1,Oregon,us_state,1968,GRM842,4.875,2,10,7.5,5,3,1,,base,,y,0,,370
1906,p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,PA,png,1,Pennsylvania,us_state,1968,PA 302,4.875,2,10,7.5,5,3,1,,base,,y,0,,380
1907,p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,RI,png,1,Rhode Island,us_state,1968,SP 203,4.875,2,10,7.5,5,3,1,,base,,y,y,,390
1908,p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,SC,png,1,South Carolina,us_state,1968,DB 1460,4.875,2,10,7.5,5,3,1,,base,,y,y,"Embossed ""AUTO"" legend",400
1909,p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,SD,png,1,South Dakota,us_state,1968,2-0237,4.875,2,10,7.5,5,3,1,,base,,y,0,,410
1910,p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,TN,png,1,Tennessee,us_state,1968,SS 4721,4.875,2,10,7.5,5,3,1,,base,,y,0,,420
1911,p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,TX,png,1,Texas,us_state,1968,XXX 626,4.875,2,10,7.5,5,3,1,,base,,y,y,,430
1912,p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,UT,png,1,Utah,us_state,1968,SM 9050,4.875,2,10,7.5,5,3,1,,base,,y,0,,440
1913,p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,VT,png,1,Vermont,us_state,1968,67,4.875,2,10,7.5,5,3,1,,base,,y,0,Embossed 67 date also present,450
1914,p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,VA,png,1,Virginia,us_state,1968,987-654,4.875,2,10,7.5,5,3,1,,base,,y,0,,460
1915,p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,WA,png,1,Washington,us_state,1968,MLI 472,4.875,2,10,7.5,5,3,1,,base,,y,0,,470
1916,p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,WV,png,1,West Virginia,us_state,1968,26-430,4.875,2,10,7.5,5,3,1,,base,,y,y,,480
1917,p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,WI,png,1,Wisconsin,us_state,1968,A30-200,4.875,2,10,7.5,5,3,1,,base,,y,y,,490
1918,p68,1968 Post Cereal Plates,General Foods Corp. (Post Cereal),,WY,png,1,Wyoming,us_state,1968,2 560,4.875,2,10,7.5,5,3,1,,base,,y,0,,500
1919,q68,1968 Life Cereal Plates,The Quaker Oats Company,,DE,png,1,Delaware,us_state,1968,32-882,4,2.1875,12,8,5,3,1,,base,,0,0,1926 Delaware,40
1920,q68,1968 Life Cereal Plates,The Quaker Oats Company,,DC,png,1,Dist. Of Columbia,us_state,1968,K37-681,4,2.1875,12,8,5,3,1,,base,,0,0,1968 DC plate,10
1921,q68,1968 Life Cereal Plates,The Quaker Oats Company,,IL,png,1,Illinois,us_state,1968,PP 6207,4,2.1875,12,8,5,3,1,,base,,0,0,1968 Illinois,80
1922,q68,1968 Life Cereal Plates,The Quaker Oats Company,,IL,png,1,Illinois,us_state,1968,21626,4,2.1875,12,8,5,3,1,,base,,0,0,1912 Illinois,100
1923,q68,1968 Life Cereal Plates,The Quaker Oats Company,,MA,png,1,Massachusetts,us_state,1968,246830,4,2.1875,12,8,5,3,1,,base,,0,0,1924 Massachusetts,70
1924,q68,1968 Life Cereal Plates,The Quaker Oats Company,,AT,png,1,Nasa Astronaut,us_state,1968,ASTRONAUT,4,2.1875,12,8,5,3,1,,base,,0,0,NASA Plate,30
1925,q68,1968 Life Cereal Plates,The Quaker Oats Company,,NY,png,1,New York,us_state,1968,0A-8075,4,2.1875,12,8,5,3,1,,base,,0,0,New York,50
1926,q68,1968 Life Cereal Plates,The Quaker Oats Company,,TX,png,1,Texas,us_state,1968,BBD-175,4,2.1875,12,8,5,3,1,,base,,0,0,1968 Texas,20
1927,q68,1968 Life Cereal Plates,The Quaker Oats Company,,AF,png,1,Us Air Force,us_state,1968,AIR FORCE,4,2.1875,12,8,5,3,1,,base,,0,0,U. S. Air Force,90
1928,q68,1968 Life Cereal Plates,The Quaker Oats Company,,NA,png,1,Us Navy,us_state,1968,NAVY,4,2.1875,12,8,5,3,1,,base,,0,0,U. S. Navy,60
1929,p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,AL,png,1,Alabama,us_state,1970,56 5081,4.875,2,10,7.5,5,3,1,,base,,y,y,,10
1930,p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,AK,png,1,Alaska,us_state,1970,9696,4.875,2,10,7.5,5,3,1,,base,,y,y,,20
1931,p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,AZ,png,1,Arizona,us_state,1970,SAM 630,4.875,2,10,7.5,5,3,1,,base,,y,y,,30
1932,p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,AR,png,1,Arkansas,us_state,1970,235 380,4.875,2,10,7.5,5,3,1,,base,embossed state name,y,0,,40
1933,p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,AR,png,1,Arkansas,us_state,1970,235 380,4.875,2,10,7.5,5,3,1,,a,state name flat,n,0,,50
1934,p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,CA,png,1,California,us_state,1970,675 SHS,4.875,2,10,7.5,5,3,1,,base,,y,0,,60
1935,p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,CO,png,1,Colorado,us_state,1970,32 686,4.875,2,10,7.5,5,3,1,,base,,y,0,,70
1936,p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,CT,png,1,Connecticut,us_state,1970,173044,4.875,2,10,7.5,5,3,1,,base,,y,0,,80
1937,p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,DE,png,1,Delaware,us_state,1970,14543,4.875,2,10,7.5,5,3,1,,base,,y,y,,90
1938,p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,FL,png,1,Florida,us_state,1970,32 84 20,4.875,2,10,7.5,5,3,1,,base,,y,y,,100
1939,p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,GA,png,1,Georgia,us_state,1970,82 J 300,4.875,2,10,7.5,5,3,1,,base,,y,y,,110
1940,p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,HI,png,1,Hawaii,us_state,1970,F 1243,4.875,2,10,7.5,5,3,1,,base,,y,y,,120
1941,p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,ID,png,1,Idaho,us_state,1970,1A32 457,4.875,2,10,7.5,5,3,1,,base,,y,y,,130
1942,p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,IL,png,1,Illinois,us_state,1970,FM 136,4.875,2,10,7.5,5,3,1,,base,,y,y,,140
1943,p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,IN,png,1,Indiana,us_state,1970,99A309,4.875,2,10,7.5,5,3,1,,base,,y,0,,150
1944,p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,IA,png,1,Iowa,us_state,1970,12 3242,4.875,2,10,7.5,5,3,1,,base,,y,0,,160
1945,p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,KS,png,1,Kansas,us_state,1970,SN 8000,4.875,2,10,7.5,5,3,1,,base,,y,y,,170
1946,p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,KY,png,1,Kentucky,us_state,1970,306 903,4.875,2,10,7.5,5,3,1,,base,,y,0,,180
1947,p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,LA,png,1,Louisiana,us_state,1970,159G382,4.875,2,10,7.5,5,3,1,,base,,y,y,,190
1948,p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,ME,png,1,Maine,us_state,1970,450 969,4.875,2,10,7.5,5,3,1,,base,,y,y,,200
1949,p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,MD,png,1,Maryland,us_state,1970,AA 2506,4.875,2,10,7.5,5,3,1,,base,,y,0,,210
1950,p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,MA,png,1,Massachusetts,us_state,1970,330 900,4.875,2,10,7.5,5,3,1,,base,,y,0,,220
1951,p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,MI,png,1,Michigan,us_state,1970,SRC 774,4.875,2,10,7.5,5,3,1,,base,,y,y,,230
1952,p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,MN,png,1,Minnesota,us_state,1970,AML 243,4.875,2,10,7.5,5,3,1,,base,,n,0,,240
1953,p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,MS,png,1,Mississippi,us_state,1970,17A 101,4.875,2,10,7.5,5,3,1,,base,,y,0,,250
1954,p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,MO,png,1,Missouri,us_state,1970,AIA 609,4.875,2,10,7.5,5,3,1,,base,,y,0,,260
1955,p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,MT,png,1,Montana,us_state,1970,12-9500,4.875,2,10,7.5,5,3,1,,base,,y,y,,270
1956,p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,NE,png,1,Nebraska,us_state,1970,94 A123,4.875,2,10,7.5,5,3,1,,base,,y,y,,280
1957,p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,NV,png,1,Nevada,us_state,1970,S22603,4.875,2,10,7.5,5,3,1,,base,,y,0,,290
1958,p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,NH,png,1,New Hampshire,us_state,1970,AC 296,4.875,2,10,7.5,5,3,1,,base,,y,y,,300
1959,p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,NJ,png,1,New Jersey,us_state,1970,AAP 600,4.875,2,10,7.5,5,3,1,,base,,y,y,,310
1960,p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,NM,png,1,New Mexico,us_state,1970,3 3304,4.875,2,10,7.5,5,3,1,,base,,y,y,,320
1961,p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,NY,png,1,New York,us_state,1970,8A 8090,4.875,2,10,7.5,5,3,1,,base,,y,0,,330
1962,p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,NC,png,1,North Carolina,us_state,1970,LL 686,4.875,2,10,7.5,5,3,1,,base,,y,0,,340
1963,p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,ND,png,1,North Dakota,us_state,1970,2 842,4.875,2,10,7.5,5,3,1,,base,,y,y,,350
1964,p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,OH,png,1,Ohio,us_state,1970,60069,4.875,2,10,7.5,5,3,1,,base,single border embossing,y,0,,360
1965,p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,OH,png,1,Ohio,us_state,1970,60069,4.875,2,10,7.5,5,3,1,,a,double border embossing,y,0,,370
1966,p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,OK,png,1,Oklahoma,us_state,1970,XY 704,4.875,2,10,7.5,5,3,1,,base,,y,y,,380
1967,p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,OR,png,1,Oregon,us_state,1970,MRM842,4.875,2,10,7.5,5,3,1,,base,,y,0,,390
1968,p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,PA,png,1,Pennsylvania,us_state,1970,PA 302,4.875,2,10,7.5,5,3,1,,base,,y,0,,400
1969,p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,RI,png,1,Rhode Island,us_state,1970,SP 203,4.875,2,10,7.5,5,3,1,,base,,y,y,,410
1970,p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,SC,png,1,South Carolina,us_state,1970,AA 1460,4.875,2,10,7.5,5,3,1,,base,,y,y,,420
1971,p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,SD,png,1,South Dakota,us_state,1970,70 1234,4.875,2,10,7.5,5,3,1,,base,,y,0,,430
1972,p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,TN,png,1,Tennessee,us_state,1970,WV 1109,4.875,2,10,7.5,5,3,1,,base,,y,0,,440
1973,p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,TX,png,1,Texas,us_state,1970,XXX 626,4.875,2,10,7.5,5,3,1,,base,,y,0,,450
1974,p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,UT,png,1,Utah,us_state,1970,SM 9050,4.875,2,10,7.5,5,3,1,,base,,y,0,,460
1975,p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,VT,png,1,Vermont,us_state,1970,V 0069,4.875,2,10,7.5,5,3,1,,base,,y,0,,470
1976,p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,VA,png,1,Virginia,us_state,1970,987 654,4.875,2,10,7.5,5,3,1,,base,,y,0,,480
1977,p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,WA,png,1,Washington,us_state,1970,MLI 472,4.875,2,10,7.5,5,3,1,,base,,y,0,,490
1978,p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,WV,png,1,West Virginia,us_state,1970,916,4.875,2,10,7.5,5,3,1,,base,,y,y,,500
1979,p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,WI,png,1,Wisconsin,us_state,1970,A30 200,4.875,2,10,7.5,5,3,1,,base,,y,y,,510
1980,p70,1970 Post Cereal Plates,General Foods Corp. (Post Cereal),,WY,png,1,Wyoming,us_state,1970,2 560,4.875,2,10,7.5,5,3,1,,base,,y,0,,520
1981,c73,1973 Royal Bank of Canada License Plates,Royal Bank of Canada,,AB,png,1,Alberta,canada,1973,RBC-000,,,18,12,9,6,4,2,base,,0,0,Bank Give Away Cards,10
1982,c73,1973 Royal Bank of Canada License Plates,Royal Bank of Canada,,BC,png,1,British Columbia,canada,1973,RBC-000,,,18,12,9,6,4,2,base,,0,0,Bank Give Away Cards,20
1983,c73,1973 Royal Bank of Canada License Plates,Royal Bank of Canada,,MB,png,1,Manitoba,canada,1973,RBC-000,,,18,12,9,6,4,2,base,,0,0,Bank Give Away Cards,30
1984,c73,1973 Royal Bank of Canada License Plates,Royal Bank of Canada,,NB,png,1,New Brunswick,canada,1973,RBC-000,,,18,12,9,6,4,2,base,,0,0,Bank Give Away Cards,40
1985,c73,1973 Royal Bank of Canada License Plates,Royal Bank of Canada,,NF,png,1,Newfoundland,canada,1973,RBC-000,,,18,12,9,6,4,2,base,,0,0,Bank Give Away Cards,50
1986,c73,1973 Royal Bank of Canada License Plates,Royal Bank of Canada,,NT,png,1,Northwest Territories,canada,1973,RBC,,,18,12,9,6,4,2,base,,0,0,Bank Give Away Cards,60
1987,c73,1973 Royal Bank of Canada License Plates,Royal Bank of Canada,,NS,png,1,Nova Scotia,canada,1973,RBC-000,,,18,12,9,6,4,2,base,,0,0,Bank Give Away Cards,70
1988,c73,1973 Royal Bank of Canada License Plates,Royal Bank of Canada,,ON,png,1,Ontario,canada,1973,RBC-000,,,18,12,9,6,4,2,base,,0,0,Bank Give Away Cards,80
1989,c73,1973 Royal Bank of Canada License Plates,Royal Bank of Canada,,PE,png,1,Prince Edward Is.,canada,1973,RBC-000,,,18,12,9,6,4,2,base,,0,0,Bank Give Away Cards,90
1990,c73,1973 Royal Bank of Canada License Plates,Royal Bank of Canada,,QB,png,1,Quebec,canada,1973,RBC-000,,,18,12,9,6,4,2,base,,0,0,Bank Give Away Cards,100
1991,c73,1973 Royal Bank of Canada License Plates,Royal Bank of Canada,,SK,png,1,Saskatchewan,canada,1973,RBC-000,,,18,12,9,6,4,2,base,,0,0,Bank Give Away Cards,110
1992,c73,1973 Royal Bank of Canada License Plates,Royal Bank of Canada,,YU,png,1,Yukon Territory,canada,1973,RBC,,,18,12,9,6,4,2,base,,0,0,Bank Give Away Cards,120
1993,p75,1975 Post Cereal Plates,General Foods Corp. (Post Cereal),,AL,png,1,Alabama,us_state,1975,90 6330,4.875,2,12,10,7,5,2,1,base,,y,y,,10
1994,p75,1975 Post Cereal Plates,General Foods Corp. (Post Cereal),,AK,png,1,Alaska,us_state,1975,WW128,4.875,2,12,10,7,5,2,1,base,,y,y,,20
1995,p75,1975 Post Cereal Plates,General Foods Corp. (Post Cereal),,AZ,png,1,Arizona,us_state,1975,MOF 512,4.875,2,12,10,7,5,2,1,base,Black on Orange,y,y,,30
1996,p75,1975 Post Cereal Plates,General Foods Corp. (Post Cereal),,AZ,png,1,Arizona,us_state,1975,MOF 512,4.875,2,12,10,7,5,2,1,a,Black on Maroon,y,y,,40
1997,p75,1975 Post Cereal Plates,General Foods Corp. (Post Cereal),,AR,png,1,Arkansas,us_state,1975,RON 206,4.875,2,12,10,7,5,2,1,base,,y,0,,50
1998,p75,1975 Post Cereal Plates,General Foods Corp. (Post Cereal),,CA,png,1,California,us_state,1975,675 SHS,4.875,2,12,10,7,5,2,1,base,,y,0,,60
1999,p75,1975 Post Cereal Plates,General Foods Corp. (Post Cereal),,CO,png,1,Colorado,us_state,1975,DP 207,4.875,2,12,10,7,5,2,1,base,,y,y,,70
